full_text,label,joined_text
"['info', 'gempa', 'kini', 'bmkg', 'cianjur', 'sarmi', 'getar', 'tempotekno']",1.0,info gempa kini bmkg cianjur sarmi getar tempotekno
"['partai', 'demokrat', 'peduli', 'bantu', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",1.0,partai demokrat peduli bantu korban gempa cianjur demokratpeduliberbagi ahy pimpin dunia
"['partai', 'demokrat', 'bahu', 'bahu', 'ringan', 'beban', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",1.0,partai demokrat bahu bahu ringan beban korban gempa cianjur demokratpeduliberbagi ahy pimpin dunia
"['partai', 'demokrat', 'salur', 'bantu', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",1.0,partai demokrat salur bantu korban gempa cianjur demokratpeduliberbagi ahy pimpin dunia
"['bahumembahu', 'bantu', 'ringan', 'beban', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",1.0,bahumembahu bantu ringan beban korban gempa cianjur demokratpeduliberbagi ahy pimpin dunia
"['peduli', 'korban', 'gempa', 'cianjur', 'demokrat', 'jabar', 'salur', 'bantu', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",1.0,peduli korban gempa cianjur demokrat jabar salur bantu demokratpeduliberbagi ahy pimpin dunia
"['adi', 'ribu', 'paket', 'bantu', 'korban', 'gempa', 'cianjur']",1.0,adi ribu paket bantu korban gempa cianjur
"['valid', 'polri', 'gandeng', 'satgas', 'dukcapil', 'data', 'korban', 'gempa', 'cianjur']",1.0,valid polri gandeng satgas dukcapil data korban gempa cianjur
"['wujud', 'peduli', 'korban', 'gempa', 'bumi', 'cianjur', 'polres', 'purbalingga', 'serah', 'bantu', 'logistik', 'trauma', 'healing', 'anakanak', 'korban', 'gempa', 'cianjur', 'polrespurbalingga', 'humaspolrespurbalingga', 'polisiindonesia', 'polisirepublikindonesia', 'polisiindonesia']",1.0,wujud peduli korban gempa bumi cianjur polres purbalingga serah bantu logistik trauma healing anakanak korban gempa cianjur polrespurbalingga humaspolrespurbalingga polisiindonesia polisirepublikindonesia polisiindonesia
"['polri', 'layan', 'sehat', 'keliling', 'korban', 'gempa', 'cianjur']",1.0,polri layan sehat keliling korban gempa cianjur
"['bentuk', 'satgas', 'polri', 'terjun', 'dokter', 'bantu', 'korban', 'gempa', 'cianjur']",1.0,bentuk satgas polri terjun dokter bantu korban gempa cianjur
"['info', 'gempa', 'mag', 'dec', 'wib', 'lok', 'ls', 'bt', 'km', 'baratdaya', 'kabcianjurjabar', 'kedlmn', 'km', 'bmkg']",1.0,info gempa mag dec wib lok ls bt km baratdaya kabcianjurjabar kedlmn km bmkg
"['kemendes', 'pdtt', 'gelar', 'istighotsah', 'kubro', 'alang', 'dana', 'korban', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat']",1.0,kemendes pdtt gelar istighotsah kubro alang dana korban gempa bumi cianjur jawa barat
"['kemendes', 'pdtt', 'gelar', 'istighotsah', 'kubro', 'alang', 'dana', 'korban', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat']",1.0,kemendes pdtt gelar istighotsah kubro alang dana korban gempa bumi cianjur jawa barat
"['pemkab', 'cianjur', 'panjang', 'cari', 'orang', 'hilang', 'korban', 'gempa']",1.0,pemkab cianjur panjang cari orang hilang korban gempa
"['korban', 'tinggal', 'gempa', 'cianjur', 'orang', 'cari', 'panjang', 'sindonews', 'bukanberitabiasa']",1.0,korban tinggal gempa cianjur orang cari panjang sindonews bukanberitabiasa
"['tvonenews', 'moga', 'perintah', 'bangun', 'bas', 'rumah', 'rusak', 'gempa', 'kurang', 'derita', 'warga', 'cianjur', 'kena', 'bencana', 'tsb']",1.0,tvonenews moga perintah bangun bas rumah rusak gempa kurang derita warga cianjur kena bencana tsb
"['jajar', 'personel', 'polri', 'polres', 'purbalingga', 'bantu', 'sosial', 'damping', 'psikososial', 'trauma', 'healing', 'anakanak', 'dampak', 'gempa', 'tenda', 'ungsi', 'cianjur', 'jawa', 'barat', 'selasa']",1.0,jajar personel polri polres purbalingga bantu sosial damping psikososial trauma healing anakanak dampak gempa tenda ungsi cianjur jawa barat selasa
"['info', 'gempa', 'kini', 'bmkg', 'cianjur', 'sarmi', 'getar']",1.0,info gempa kini bmkg cianjur sarmi getar
"['info', 'gempa', 'mag', 'des', 'wib', 'lok', 'ls', 'bt', 'km', 'baratlaut', 'kabcianjurjabar', 'kedlmn', 'km', 'bmkg']",1.0,info gempa mag des wib lok ls bt km baratlaut kabcianjurjabar kedlmn km bmkg
"['kisah', 'korban', 'gempa', 'cianjur', 'gugah', 'rawan', 'sindonews', 'bukanberitabiasa']",1.0,kisah korban gempa cianjur gugah rawan sindonews bukanberitabiasa
"['info', 'gempa', 'mag', 'des', 'wib', 'lok', 'ls', 'bt', 'km', 'baratdaya', 'kabcianjurjabar', 'kedlmn', 'km', 'bmkg']",1.0,info gempa mag des wib lok ls bt km baratdaya kabcianjurjabar kedlmn km bmkg
"['gempa', 'magnitudo', 'cianjur', 'rabumalam']",1.0,gempa magnitudo cianjur rabumalam
"['info', 'gempa', 'mag', 'des', 'wib', 'lok', 'ls', 'bt', 'km', 'baratdaya', 'kabcianjurjabar', 'kedlmn', 'km', 'bmkg']",1.0,info gempa mag des wib lok ls bt km baratdaya kabcianjurjabar kedlmn km bmkg
"['kisah', 'korban', 'gempa', 'cianjur', 'gugah', 'jadirelawan']",1.0,kisah korban gempa cianjur gugah jadirelawan
"['bupati', 'rafiq', 'serah', 'bantu', 'korban', 'gempa', 'cianjur']",1.0,bupati rafiq serah bantu korban gempa cianjur
"['gandeng', 'dukcapil', 'bin', 'bangun', 'posko', 'fasilitas', 'buat', 'dokumen', 'duduk', 'sintas', 'gempa', 'cianjur', 'bin']",1.0,gandeng dukcapil bin bangun posko fasilitas buat dokumen duduk sintas gempa cianjur bin
"['gandeng', 'dukcapil', 'bin', 'bangun', 'posko', 'fasilitas', 'buat', 'dokumen', 'duduk', 'sintas', 'gempacianjur']",1.0,gandeng dukcapil bin bangun posko fasilitas buat dokumen duduk sintas gempacianjur
"['menko', 'pmk', 'gempa', 'cianjur', 'jadi', 'wisata']",1.0,menko pmk gempa cianjur jadi wisata
"['energitodayid', 'pertamina', 'kemenbumn', 'pulih', 'gempa', 'cianjur', 'pertamina']",1.0,energitodayid pertamina kemenbumn pulih gempa cianjur pertamina
"['nionaalfaen', 'jerryyyyyy', 'kireirena', 'penyukaombak', 'cianjur', 'gempa', 'maksiat', 'arab', 'mana', 'jabar']",-1.0,nionaalfaen jerryyyyyy kireirena penyukaombak cianjur gempa maksiat arab mana jabar
"['bhakti', 'transmigrasi', 'kemendes', 'gelar', 'istighotsah', 'aksi', 'sosial', 'gempa', 'cianjur']",1.0,bhakti transmigrasi kemendes gelar istighotsah aksi sosial gempa cianjur
"['tampak', 'tumpuk', 'bantu', 'pakai', 'layak', 'pakai', 'titik', 'ungsi', 'korban', 'bencana', 'gempa', 'kabupaten', 'cianjur', 'via', 'detikjabar']",1.0,tampak tumpuk bantu pakai layak pakai titik ungsi korban bencana gempa kabupaten cianjur via detikjabar
"['cianjur', 'abis', 'kena', 'gempa', 'eh', 'daerah', 'rumah', 'apaapa', 'tibatiba', 'banjir']",1.0,cianjur abis kena gempa eh daerah rumah apaapa tibatiba banjir
"['yanti', 'airlangga', 'fokus', 'pulih', 'trauma', 'anak', 'korban', 'bencana', 'gempa', 'cianjur', 'yantiairlangga', 'golkarindonesia', 'airlanggahartarto', 'cianjurbangkit', 'cianjurberduka']",1.0,yanti airlangga fokus pulih trauma anak korban bencana gempa cianjur yantiairlangga golkarindonesia airlanggahartarto cianjurbangkit cianjurberduka
"['gempa', 'cianjur', 'arena', 'pamer', 'kuat', 'gagah', 'ormas', 'stoppolitisasibencana', 'stoppolitisasibencana']",1.0,gempa cianjur arena pamer kuat gagah ormas stoppolitisasibencana stoppolitisasibencana
"['ustadz', 'solmed', 'sang', 'istri', 'april', 'jasmine', 'ajak', 'medoakan', 'korban', 'gempa', 'cianjur', 'yuk', 'saksi', 'ustadz', 'on', 'the', 'road', 'pkl', 'wib', 'rtv', 'cakep', 'programrtv', 'rtvdigital', 'prayforcianjur']",1.0,ustadz solmed sang istri april jasmine ajak medoakan korban gempa cianjur yuk saksi ustadz on the road pkl wib rtv cakep programrtv rtvdigital prayforcianjur
"['pos', 'sehat', 'bencana', 'gempa', 'cianjur', 'bandungdinkes', 'humasbandung', 'halobandung']",1.0,pos sehat bencana gempa cianjur bandungdinkes humasbandung halobandung
"['total', 'korban', 'tinggal', 'gempa', 'cianjur', 'jiwa']",1.0,total korban tinggal gempa cianjur jiwa
"['kemensos', 'rutin', 'atas', 'cemas', 'sintas', 'gempa', 'cianjur']",1.0,kemensos rutin atas cemas sintas gempa cianjur
"['demokrat', 'peduli', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",1.0,demokrat peduli gempa cianjur demokratpeduliberbagi ahy pimpin dunia
"['salur', 'bantu', 'korban', 'gempa', 'cianjur', 'tim', 'trauma', 'healing', 'polres', 'tasikmalaya', 'kota', 'laku', 'kece', 'sehat', 'parapengungsi']",1.0,salur bantu korban gempa cianjur tim trauma healing polres tasikmalaya kota laku kece sehat parapengungsi
"['bhabinkamtibmas', 'desa', 'purwasari', 'damping', 'kumpul', 'bantu', 'warga', 'korban', 'gempacianjur']",1.0,bhabinkamtibmas desa purwasari damping kumpul bantu warga korban gempacianjur
"['info', 'gempa', 'mag', 'des', 'wib', 'lok', 'ls', 'bt', 'km', 'timurlaut', 'kabcianjurjabar', 'kedlmn', 'km', 'bmkg']",1.0,info gempa mag des wib lok ls bt km timurlaut kabcianjurjabar kedlmn km bmkg
"['kumpul', 'bantu', 'bhabinkamtibmas', 'desa', 'cikondang', 'galang', 'dana', 'korban', 'gempacianjur']",1.0,kumpul bantu bhabinkamtibmas desa cikondang galang dana korban gempacianjur
"['habib', 'ali', 'alhamid', 'ketu', 'hilmi', 'fpi', 'habib', 'hanif', 'alatthos', 'bencana', 'gempa', 'porsi', 'fpi', 'bagi', 'makan', 'ungsi', 'korban', 'gempa', 'cianjur', 'terimakasih', 'jg', 'donatur', 'percaya', 'donasi', 'kpd', 'fpi']",1.0,habib ali alhamid ketu hilmi fpi habib hanif alatthos bencana gempa porsi fpi bagi makan ungsi korban gempa cianjur terimakasih jg donatur percaya donasi kpd fpi
"['kapolsek', 'karangjaya', 'hadir', 'shalat', 'istighosah', 'doa', 'korban', 'gempacianjur']",1.0,kapolsek karangjaya hadir shalat istighosah doa korban gempacianjur
"['info', 'gempa', 'mag', 'des', 'wib', 'lok', 'ls', 'bt', 'km', 'timurlaut', 'kabcianjurjabar', 'kedlmn', 'km', 'bmkg', 'via', 'bmkgwilayah']",1.0,info gempa mag des wib lok ls bt km timurlaut kabcianjurjabar kedlmn km bmkg via bmkgwilayah
"['antaranews', 'makhsudnya', 'gimana', 'min', 'kemensos', 'rutin', 'atas', 'cemas', 'sintas', 'gempa', 'cianjur']",1.0,antaranews makhsudnya gimana min kemensos rutin atas cemas sintas gempa cianjur
"['cianjur', 'gempa', 'dahsyat', 'november', 'cctv', 'gempa', 'susu', 'youtube']",1.0,cianjur gempa dahsyat november cctv gempa susu youtube
"['top', 'tekno', 'berita', 'kemarin', 'prakira', 'cuaca', 'bmkg', 'pluto', 'gempa', 'susul', 'cianjur', 'tempotekno']",1.0,top tekno berita kemarin prakira cuaca bmkg pluto gempa susul cianjur tempotekno
"['paham', 'situasi', 'sulit', 'sepenuh', 'pulih', 'dampak', 'pandemi', 'covid', 'dampak', 'rasa', 'barubaru', 'rasa', 'duka', 'akibat', 'gempa', 'bumi', 'cianjur', 'kritik', 'presiden', 'jokowi', 'langsung', 'enak', 'ton']",1.0,paham situasi sulit sepenuh pulih dampak pandemi covid dampak rasa barubaru rasa duka akibat gempa bumi cianjur kritik presiden jokowi langsung enak ton
"['millllk', 'cnnindonesia', 'komen', 'aksi', 'gerombol', 'ormas', 'garis', 'tenda', 'ungsi', 'korban', 'bencana', 'gempa', 'cianjur']",1.0,millllk cnnindonesia komen aksi gerombol ormas garis tenda ungsi korban bencana gempa cianjur
"['cerita', 'jalan', 'gue', 'minggu', 'kemaren', 'cianjur', 'kirim', 'donasi', 'korban', 'gempa']",1.0,cerita jalan gue minggu kemaren cianjur kirim donasi korban gempa
"['layan', 'masyarakat', 'tulus', 'hati', 'sinergibanturakyat', 'semangat', 'bangkit', 'layan', 'sehat', 'polri', 'masyarakat', 'dampak', 'gempa', 'kabupaten', 'cianjur', 'jawa', 'barat', 'salah', 'satu', 'sistem', 'jemput', 'warga', 'sehat', 'dekat']",1.0,layan masyarakat tulus hati sinergibanturakyat semangat bangkit layan sehat polri masyarakat dampak gempa kabupaten cianjur jawa barat salah satu sistem jemput warga sehat dekat
"['cercah', 'senyum', 'bawa', 'damai', 'semangat', 'bangkit', 'potret', 'hangat', 'personel', 'polwan', 'ri', 'sinergibanturakyat', 'anak', 'unjung', 'korban', 'rawat', 'akibat', 'dampak', 'gempa', 'kabupaten', 'cianjur', 'jawa', 'barat']",1.0,cercah senyum bawa damai semangat bangkit potret hangat personel polwan ri sinergibanturakyat anak unjung korban rawat akibat dampak gempa kabupaten cianjur jawa barat
"['rizky', 'billar', 'alas', 'datang', 'korban', 'gempacianjur']",1.0,rizky billar alas datang korban gempacianjur
"['ngecrek', 'galang', 'dana', 'gempa', 'cianjur']",1.0,ngecrek galang dana gempa cianjur
"['kemendes', 'gelar', 'istighotsah', 'aksi', 'sosial', 'korban', 'gempacianjur']",1.0,kemendes gelar istighotsah aksi sosial korban gempacianjur
"['pengarangsajak', 'duga', 'bang', 'sesar', 'utama', 'sebab', 'gempa', 'cianjur', 'sesar', 'tua', 'usia', 'sesar', 'cimandiri', 'jt', 'thn', 'peta', 'tutup', 'endap', 'gunung', 'api', 'muda', 'usia', 'jt', 'thn', 'sesar', 'bentuk', 'proses', 'geologi']",1.0,pengarangsajak duga bang sesar utama sebab gempa cianjur sesar tua usia sesar cimandiri jt thn peta tutup endap gunung api muda usia jt thn sesar bentuk proses geologi
"['bantu', 'ringan', 'beban', 'saudarasaudara', 'timpa', 'musibah', 'gempa', 'bumi', 'cianjur', 'charityforhumanity']",1.0,bantu ringan beban saudarasaudara timpa musibah gempa bumi cianjur charityforhumanity
"['gempa', 'mati', 'gempa', 'cianjur', 'november']",1.0,gempa mati gempa cianjur november
"['gempa', 'mati', 'gempa', 'cianjur', 'november']",1.0,gempa mati gempa cianjur november
"['jenazah', 'korban', 'gempa', 'cianjur', 'temu']",1.0,jenazah korban gempa cianjur temu
"['rumah', 'warga', 'cianjur', 'dampak', 'gempa', 'bumi', 'magnitudo', 'm', 'bangun', 'bupati', 'cianjur', 'herman', 'suherman', 'tunggu', 'proses', 'nilai', 'infobmkg', 'kait', 'wilayah', 'bangun', 'huni', 'cianjur']",1.0,rumah warga cianjur dampak gempa bumi magnitudo m bangun bupati cianjur herman suherman tunggu proses nilai infobmkg kait wilayah bangun huni cianjur
"['alhamdulillah', 'donasi', 'kumpul', 'saudara', 'korban', 'gempa', 'bumi', 'cianjur', 'rp', 'donasi', 'salur', 'solo', 'peduli', 'bmm', 'lazisnu', 'dsh', 'sedekah', 'sedekahsehariseribusaj', 'ssajberkah', 'gempacianjur', 'cianjur', 'donasi']",1.0,alhamdulillah donasi kumpul saudara korban gempa bumi cianjur rp donasi salur solo peduli bmm lazisnu dsh sedekah sedekahsehariseribusaj ssajberkah gempacianjur cianjur donasi
"['dr', 'hj', 'nur', 'azizah', 'maruf', 'amin', 'sh', 'm', 'hum', 'ketua', 'dpp', 'perempuan', 'demokrat', 'republik', 'indonesia', 'pdri', 'bagi', 'bantu', 'korban', 'dampak', 'gempa', 'cianjur', 'smg', 'manfaat']",1.0,dr hj nur azizah maruf amin sh m hum ketua dpp perempuan demokrat republik indonesia pdri bagi bantu korban dampak gempa cianjur smg manfaat
"['dr', 'gobind', 'kepala', 'bppm', 'pdemokrat', 'bencana', 'gempa', 'cianjur', 'gendong', 'bayi', 'korban', 'gempa', 'selamat', 'demokratpeduliberbagi']",1.0,dr gobind kepala bppm pdemokrat bencana gempa cianjur gendong bayi korban gempa selamat demokratpeduliberbagi
"['kompetisi', 'positif', 'djung', 'mobilindo', 'donasi', 'korban', 'gempa', 'cianjur', 'askara', 'dinamis', 'minta', 'pasar', 'unit', 'mobil', 'bekas', 'pasca', 'pandemi', 'main', 'otomotif', 'mobilmobil', 'bekas', 'strategistrategi']",1.0,kompetisi positif djung mobilindo donasi korban gempa cianjur askara dinamis minta pasar unit mobil bekas pasca pandemi main otomotif mobilmobil bekas strategistrategi
"['sepeda', 'motor', 'trail', 'solusi', 'jitu', 'satgas', 'kodim', 'cianjur', 'jangkau', 'korban', 'gempa', 'yangterisolir']",1.0,sepeda motor trail solusi jitu satgas kodim cianjur jangkau korban gempa yangterisolir
"['peduli', 'siswasiswi', 'smk', 'muhammadiyah', 'karangpucung', 'laku', 'galang', 'donasi', 'ringan', 'korban', 'bencana', 'gempa', 'bumi', 'cianjur', 'pedulisesama', 'penggalangandonasi', 'gempacianjur', 'smkmukakeren', 'smkmuhammadiyah', 'karangpucung']",1.0,peduli siswasiswi smk muhammadiyah karangpucung laku galang donasi ringan korban bencana gempa bumi cianjur pedulisesama penggalangandonasi gempacianjur smkmukakeren smkmuhammadiyah karangpucung
"['polda', 'metro', 'kirim', 'polwan', 'tim', 'pulih', 'trauma', 'gempacianjur']",1.0,polda metro kirim polwan tim pulih trauma gempacianjur
"['bilik', 'mck', 'pasang', 'pos', 'ungsi', 'gempacianjur']",1.0,bilik mck pasang pos ungsi gempacianjur
"['bilik', 'mck', 'pasang', 'pos', 'ungsi', 'gempacianjur']",1.0,bilik mck pasang pos ungsi gempacianjur
"['one', 'day', 'one', 'kindness', 'baik', 'bhabinkamtibmas', 'desa', 'ciherang', 'pondok', 'aipda', 'syahid', 'el', 'hakim', 'sh', 'kades', 'staf', 'desa', 'ciherang', 'pondok', 'laksana', 'salur', 'bantu', 'warga', 'cianjur', 'kena', 'dampak', 'gempa', 'polresbogor', 'imanimanuddin', 'polresbogorhadir']",1.0,one day one kindness baik bhabinkamtibmas desa ciherang pondok aipda syahid el hakim sh kades staf desa ciherang pondok laksana salur bantu warga cianjur kena dampak gempa polresbogor imanimanuddin polresbogorhadir
"['update', 'donasi', 'masyarakat', 'peduli', 'gempa', 'cianjur', 'pmi', 'jateng', 'peduli', 'november', 'sarwapramana', 'ganjarpranowo', 'tajyasinmz', 'palangmerah', 'ifrc', 'provjateng', 'cpbergas', 'goenawanpermadi']",1.0,update donasi masyarakat peduli gempa cianjur pmi jateng peduli november sarwapramana ganjarpranowo tajyasinmz palangmerah ifrc provjateng cpbergas goenawanpermadi
"['data', 'duduk', 'hilang', 'musnah', 'rusak', 'hadap', 'sintas', 'gempa', 'cianjur']",1.0,data duduk hilang musnah rusak hadap sintas gempa cianjur
"['tugas', 'bilik', 'mck', 'pos', 'ungsi', 'gempa', 'cianjur', 'lengkapcepatberitanya', 'beritaterkini']",1.0,tugas bilik mck pos ungsi gempa cianjur lengkapcepatberitanya beritaterkini
"['sinergi', 'polwanlakukan', 'cari', 'korban', 'hilang', 'akibat', 'pasca', 'gempa', 'cianjur', 'sinergibanturakyat', 'semangat', 'bangkit']",1.0,sinergi polwanlakukan cari korban hilang akibat pasca gempa cianjur sinergibanturakyat semangat bangkit
"['kunjung', 'main', 'kru', 'preman', 'pensiun', 'ungsi', 'korban', 'gempa', 'cianjur', 'senang', 'hibur', 'sindonews', 'bukanberitabiasa']",1.0,kunjung main kru preman pensiun ungsi korban gempa cianjur senang hibur sindonews bukanberitabiasa
"['suzuki', 'bagi', 'bahagia', 'korban', 'gempa', 'cianjur', 'suzuki']",1.0,suzuki bagi bahagia korban gempa cianjur suzuki
"['baek', 'lulus', 'udah', 'kadang', 'udah', 'jalanjalan', 'maskerless', 'hahaha', 'pakai', 'tiktok', 'phk', 'masal', 'gempa', 'cianjur', 'deket', 'bgt', 'lulus', 'temen', 'nikah', 'gempa', 'gempa', 'gempa', 'pintu', 'buka']",-1.0,baek lulus udah kadang udah jalanjalan maskerless hahaha pakai tiktok phk masal gempa cianjur deket bgt lulus temen nikah gempa gempa gempa pintu buka
"['sabisanya', 'mimpi', 'gempa', 'kenceng', 'bgt', 'pas', 'pupita', 'wkwkw', 'kyk', 'fadil', 'pas', 'gempa', 'cianjur', 'kemarin']",1.0,sabisanya mimpi gempa kenceng bgt pas pupita wkwkw kyk fadil pas gempa cianjur kemarin
"['puluh', 'pasca', 'gempa', 'cianjur', 'mal', 'operasi', 'lengkapcepatberitanya', 'beritaterkini']",1.0,puluh pasca gempa cianjur mal operasi lengkapcepatberitanya beritaterkini
"['evakusai', 'korban', 'bencana', 'gempa', 'cianjur', 'laku', 'tim', 'tugas', 'polri', 'tni', 'moga', 'evakuasi', 'cianjur', 'aman', 'bencana', 'sinergibanturakyat', 'semangat', 'bangkit', 'save', 'cianjur']",1.0,evakusai korban bencana gempa cianjur laku tim tugas polri tni moga evakuasi cianjur aman bencana sinergibanturakyat semangat bangkit save cianjur
"['suzuki', 'bagi', 'bahagia', 'korban', 'gempacianjur']",1.0,suzuki bagi bahagia korban gempacianjur
"['ayo', 'putih', 'jakarta', 'siap', 'infaq', 'baik', 'korban', 'gempa', 'cianjur', 'ramaikanmunajatakbar', 'ramaikanmunajatakbar']",1.0,ayo putih jakarta siap infaq baik korban gempa cianjur ramaikanmunajatakbar ramaikanmunajatakbar
"['ketua', 'panitia', 'kh', 'abdul', 'kohar', 'munajad', 'akbar', 'selamat', 'nkri', 'zikir', 'doa', 'indonesia', 'kemas', 'bentuk', 'galang', 'dana', 'korban', 'gempa', 'cianjur', 'ramaikanmunajatakbar', 'ramaikanmunajatakbar']",1.0,ketua panitia kh abdul kohar munajad akbar selamat nkri zikir doa indonesia kemas bentuk galang dana korban gempa cianjur ramaikanmunajatakbar ramaikanmunajatakbar
"['sudin', 'lh', 'jakarta', 'barat', 'salur', 'bantu', 'korban', 'bencana', 'gempa', 'dicianjur']",1.0,sudin lh jakarta barat salur bantu korban bencana gempa dicianjur
"['pemkab', 'tangerang', 'salur', 'bantu', 'rp', 'miliar', 'korban', 'gempacianjur']",1.0,pemkab tangerang salur bantu rp miliar korban gempacianjur
